date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,total_net_value,yield
2022-11-16,65,-0.3959487,-0.3473156,-0.16547444,-0.21115753,-0.35446292,-0.38538945,-0.110808015,-0.28601652,3.6470032,1.3339487,-1.04443
2022-11-17,65,-0.3968628,-0.34712327,-0.1667595,-0.21606922,-0.3739013,-0.38315296,-0.111121655,-0.28608197,3.64592,1.3338877,-1.1342324
2022-11-18,65,-0.39726964,-0.346915,-0.16738811,-0.21553475,-0.3584304,-0.3824834,-0.111141205,-0.2860827,3.6459334,1.3339603,-1.1110413
2022-11-21,65,-0.39490175,-0.3468809,-0.16472006,-0.20083614,-0.3108501,-0.3808687,-0.111113966,-0.28606918,3.6461556,1.33403,-1.1477829
2022-11-22,65,-0.39531428,-0.34723678,-0.16488242,-0.21438864,-0.3612896,-0.38691652,-0.111055344,-0.2860585,3.6463058,1.333589,-1.0725049
2022-11-23,65,-0.39644602,-0.34727067,-0.1661875,-0.21540996,-0.36600104,-0.38841784,-0.11100209,-0.28608358,3.6455424,1.3332632,-1.0767957
2022-11-10,66,-0.3784752,-0.3465771,-0.14632891,-0.09473072,-0.2177856,-0.33901268,4.0988293,-0.27201134,3.6470234,1.349366,-1.0746771
2022-11-11,66,-0.38276964,-0.34647942,-0.15126655,-0.116453975,-0.25606772,-0.34226888,3.6450777,-0.27550736,3.6469553,1.3493891,-1.1055399
2022-11-14,66,-0.35820255,-0.34639364,-0.12357026,-0.019745972,-0.07997587,-0.31887722,5.703742,-0.2582946,3.6470227,1.349635,-1.0574185
2022-11-15,66,-0.37725726,-0.34674603,-0.14482063,-0.113931835,-0.22568306,-0.34358853,3.6645274,-0.2687126,3.6469676,1.3490303,-1.0165203
2022-11-16,66,-0.3770396,-0.34620917,-0.14500691,-0.09994814,-0.2292394,-0.3380227,3.8598714,-0.27259827,3.6470032,1.3492839,-1.04443
2022-11-17,66,-0.38550556,-0.34693813,-0.15407698,-0.10020962,-0.26491302,-0.33566016,4.052691,-0.27830088,3.64592,1.3491412,-1.1342324
2022-11-18,66,-0.3709535,-0.34686932,-0.13769016,-0.07926306,-0.15818176,-0.32917318,4.4675927,-0.2559182,3.6459334,1.3492621,-1.1110413
2022-11-21,66,-0.36245042,-0.3472111,-0.12778483,-0.02722333,-0.080441594,-0.3200446,5.6035156,-0.24609458,3.6461556,1.3492836,-1.1477829
2022-11-22,66,-0.38760138,-0.34638423,-0.15685953,-0.12155211,-0.28527775,-0.34384236,3.431115,-0.2783097,3.6463058,1.3488595,-1.0725049
2022-11-23,66,-0.38676473,-0.34655717,-0.15582758,-0.1155781,-0.2839768,-0.34345886,3.645768,-0.28736135,3.6455424,1.3485999,-1.0767957
2022-11-10,67,-0.18046498,0.940964,-0.9677048,0.77867705,1.2949485,1.1131723,0.17160597,-0.27546835,-0.5461036,1.322641,-1.0746771
2022-11-11,67,-0.11615196,0.74392503,-0.7351041,0.67851514,1.114074,1.0982904,0.1558712,-0.2766636,-0.5461035,1.3226552,-1.1055399
2022-11-14,67,-0.020752411,1.3895973,-1.1514026,1.1534239,2.4432218,1.4097837,0.32159793,-0.25544265,-0.5461015,1.3227843,-1.0574185
2022-11-15,67,-0.11590241,0.9864413,-0.931674,0.7024768,1.3466798,1.0860312,0.22795117,-0.2686172,-0.54610366,1.322504,-1.0165203
2022-11-16,67,-0.17188872,0.9893268,-0.9972724,0.7659444,1.1730536,1.1554028,0.079542994,-0.27507704,-0.5461029,1.3224235,-1.04443
2022-11-17,67,-0.14491843,0.67759436,-0.7138579,0.74577206,1.0577532,1.1770358,0.035273235,-0.27911407,-0.54610276,1.3222805,-1.1342324
2022-11-18,67,-0.07984805,1.020468,-0.91864777,0.90632737,1.7295198,1.2887344,0.35505983,-0.2580751,-0.5461045,1.322274,-1.1110413
2022-11-21,67,0.06921398,1.1633933,-0.86621416,1.136759,2.5646377,1.4095201,0.4164712,-0.24235678,-0.5461038,1.322559,-1.1477829
2022-11-22,67,-0.13184652,0.54816866,-0.5939964,0.6375916,0.8914997,1.065003,-0.02895483,-0.27932364,-0.54610115,1.3222471,-1.0725049
2022-11-23,67,-0.1225398,0.7908023,-0.78048265,0.67254835,0.94928086,1.0885867,0.023890013,-0.2852708,-0.54607755,1.3218524,-1.0767957
2022-11-10,68,-0.31615096,-0.1371698,-0.24588591,-0.29576528,-0.19808179,-0.22533524,0.056347027,-0.2845412,-0.5461036,1.3012115,-1.0746771
2022-11-11,68,-0.30652362,-0.18873256,-0.19315979,-0.2960091,-0.24710906,-0.22672254,0.035411417,-0.28476834,-0.5461035,1.3010656,-1.1055399
2022-11-14,68,-0.28390053,-0.014298495,-0.30918044,-0.2952576,-0.040552314,-0.18384223,0.09501156,-0.28335032,-0.5461015,1.3012866,-1.0574185
2022-11-15,68,-0.30267224,-0.10745162,-0.2547837,-0.29553837,-0.22934347,-0.22821414,0.07718353,-0.2846644,-0.54610366,1.3011553,-1.0165203
2022-11-16,68,-0.30243868,-0.10703987,-0.2548504,-0.29559112,-0.21416932,-0.21820778,0.069740996,-0.2847606,-0.5461029,1.3010612,-1.04443
2022-11-17,68,-0.31897867,-0.17700513,-0.21684378,-0.2965442,-0.24354446,-0.21626335,-0.010348521,-0.28498268,-0.54610276,1.3006389,-1.1342324
2022-11-18,68,-0.29955468,-0.06493166,-0.28586733,-0.29599386,-0.14152953,-0.19977158,0.050626423,-0.28398457,-0.5461045,1.3007028,-1.1110413
2022-11-21,68,-0.287966,-0.024498548,-0.30557296,-0.295791,-0.052439984,-0.183844,0.057840914,-0.28340906,-0.5461038,1.3009089,-1.1477829
2022-11-22,68,-0.30250892,-0.23815292,-0.14856483,-0.29627886,-0.27743748,-0.23148191,0.007288914,-0.28531036,-0.54610115,1.3007278,-1.0725049
2022-11-23,68,-0.31151983,-0.15990159,-0.22231758,-0.29585397,-0.26537043,-0.22868949,0.045868497,-0.28520477,-0.54607755,1.3003641,-1.0767957
2022-11-10,70,-0.38647997,-0.28608876,-0.2044726,-0.2624452,-0.30677217,-0.38871258,-0.03154416,-0.27562058,-0.5461036,1.4225099,-1.0746771
2022-11-11,70,-0.38833585,-0.28869668,-0.20445874,-0.26679114,-0.4939986,-0.39054427,-0.06798661,-0.27778745,-0.5461035,1.4225932,-1.1055399
2022-11-14,70,-0.37280574,-0.27217,-0.20031875,-0.2426466,-0.15854675,-0.37478012,0.12908539,-0.25859892,-0.5461015,1.4226516,-1.0574185
2022-11-15,70,-0.382356,-0.28004608,-0.20472279,-0.2648599,-0.22300008,-0.39211,-0.02869815,-0.2703983,-0.54610366,1.4222572,-1.0165203
2022-11-16,70,-0.3862617,-0.26977968,-0.21746567,-0.26300287,-0.4113285,-0.38859648,0.008360822,-0.27548444,-0.5461029,1.4222025,-1.04443
2022-11-17,70,-0.39103174,-0.3014272,-0.19726287,-0.2653641,-0.5888045,-0.38735837,-0.044147592,-0.2796442,-0.54610276,1.4222661,-1.1342324
2022-11-18,70,-0.38138682,-0.28604072,-0.19885415,-0.25616962,-0.02852143,-0.3819137,0.009923071,-0.2596134,-0.5461045,1.4222364,-1.1110413
2022-11-21,70,-0.36965936,-0.2843284,-0.18697286,-0.245134,-0.10202418,-0.3759536,0.062997624,-0.24730787,-0.5461038,1.4226961,-1.1477829
2022-11-22,70,-0.39077735,-0.2953068,-0.20190826,-0.27001536,-0.7332967,-0.39341453,-0.06971775,-0.28022963,-0.54610115,1.4220849,-1.0725049
2022-11-23,70,-0.39078432,-0.2820927,-0.21269587,-0.26805887,-0.69076145,-0.39146656,-0.057522397,-0.28641102,-0.54607755,1.4216605,-1.0767957
2022-11-10,71,-0.3977363,-0.3299359,-0.18160014,-0.23716035,-0.4775924,-0.42726618,-0.1115365,-0.28601694,3.6470234,1.3114353,-1.0746771
2022-11-11,71,-0.39660567,-0.3359679,-0.17543241,-0.24079975,-0.48183745,-0.42757475,-0.1115489,-0.28602025,3.6469553,1.3114679,-1.1055399
2022-11-14,71,-0.39317396,-0.30788657,-0.19434161,-0.2123039,-0.4592135,-0.42426273,-0.11153194,-0.28601506,3.6470227,1.3115834,-1.0574185
2022-11-15,71,-0.3967711,-0.32881308,-0.18142596,-0.2406489,-0.47917068,-0.42758378,-0.11153962,-0.2860204,3.6469676,1.3112714,-1.0165203
2022-11-16,71,-0.39490455,-0.32128757,-0.18542184,-0.23839948,-0.47629023,-0.42653126,-0.11153966,-0.28601748,3.6470032,1.3111737,-1.04443
2022-11-17,71,-0.3966002,-0.33298188,-0.17794144,-0.24114639,-0.4826799,-0.42661917,-0.11166644,-0.28608388,3.64592,1.3111084,-1.1342324
2022-11-18,71,-0.39524302,-0.32044935,-0.18658063,-0.22719833,-0.46878308,-0.42583942,-0.11163299,-0.28608453,3.6459334,1.3111187,-1.1110413
2022-11-21,71,-0.3919654,-0.3097808,-0.19151676,-0.21366838,-0.45961767,-0.42470825,-0.11161283,-0.28607103,3.6461556,1.3115413,-1.1477829
2022-11-22,71,-0.3952649,-0.3419123,-0.16914858,-0.24818918,-0.48558253,-0.427327,-0.1116225,-0.28605893,3.6463058,1.3110749,-1.0725049
2022-11-23,71,-0.3953563,-0.32849267,-0.18019845,-0.24477264,-0.48353755,-0.42752793,-0.11168875,-0.286084,3.6455424,1.3106749,-1.0767957
2022-11-10,72,-0.09192446,-0.27116615,0.116237015,0.4001721,0.9352348,0.1312889,-0.09182653,-0.26877993,3.6470234,1.3246869,-1.0746771
2022-11-11,72,-0.06673564,-0.2787864,0.15087768,0.33606339,0.7712299,0.123509675,-0.10966471,-0.27030614,3.6469553,1.3246343,-1.1055399
2022-11-14,72,0.13537608,-0.25466347,0.35967293,0.64642286,1.6863743,0.23633052,-0.03410795,-0.25796655,3.6470227,1.3248757,-1.0574185
2022-11-15,72,-0.04519363,-0.28266874,0.17837068,0.33997905,0.83190584,0.118149355,-0.032481823,-0.2666748,3.6469676,1.3245414,-1.0165203
2022-11-16,72,-0.09364171,-0.26382214,0.10833411,0.38541132,0.84985596,0.14413625,-0.123744756,-0.26691437,3.6470032,1.324381,-1.04443
2022-11-17,72,-0.07658255,-0.2723288,0.13441831,0.38218832,0.75562274,0.15150963,-0.113339275,-0.2702154,3.64592,1.3243243,-1.1342324
2022-11-18,72,0.009862542,-0.27098376,0.23100227,0.47696146,1.2263385,0.18940493,-0.02351496,-0.2517357,3.6459334,1.3242819,-1.1110413
2022-11-21,72,0.272329,-0.2534595,0.51336247,0.632223,1.7004439,0.23054893,0.010157067,-0.24407032,3.6461556,1.3247744,-1.1477829
2022-11-22,72,-0.03905559,-0.2793131,0.18252505,0.30395782,0.58216554,0.11299865,-0.08265652,-0.27190855,3.6463058,1.3242763,-1.0725049
2022-11-23,72,-0.10897821,-0.26576972,0.092471376,0.3338146,0.6740816,0.12242782,-0.12689644,-0.27632046,3.6455424,1.3238426,-1.0767957
2022-11-10,73,-0.39745313,-0.31402475,-0.19419543,-0.26496792,-0.49033988,-0.404943,0.18476577,-0.28601772,-0.5461036,1.302926,-1.0746771
2022-11-11,73,-0.39725062,-0.34267038,-0.17072067,-0.2674319,-0.49356252,-0.40579888,0.13274643,-0.28602138,-0.5461035,1.3029008,-1.1055399
2022-11-14,73,-0.39610854,-0.33684534,-0.17415132,-0.25019106,-0.47813833,-0.3951382,0.4121021,-0.28601512,-0.5461015,1.3030845,-1.0574185
2022-11-15,73,-0.39705253,-0.3473973,-0.16665891,-0.26694852,-0.49159062,-0.40575975,0.1881989,-0.28602108,-0.54610366,1.3028657,-1.0165203
2022-11-16,73,-0.3966167,-0.34453058,-0.16848983,-0.2661659,-0.49080682,-0.40326285,0.11456415,-0.28601766,-0.5461029,1.3028154,-1.04443
2022-11-17,73,-0.3977188,-0.3092103,-0.19850107,-0.26612496,-0.49315208,-0.40351683,0.14619724,-0.286085,-0.54610276,1.3024255,-1.1342324
2022-11-18,73,-0.39669734,-0.32599542,-0.18372211,-0.2602619,-0.48639578,-0.3997485,0.2728289,-0.28608593,-0.5461045,1.302523,-1.1110413
2022-11-21,73,-0.39636847,-0.36018157,-0.15558104,-0.24834764,-0.47880113,-0.39544514,0.5189698,-0.28607148,-0.5461038,1.3027502,-1.1477829
2022-11-22,73,-0.3967795,-0.33032924,-0.18026209,-0.27136216,-0.49657398,-0.40641525,0.01843654,-0.2860588,-0.54610115,1.3025471,-1.0725049
2022-11-23,73,-0.3967682,-0.35689822,-0.15873674,-0.26899245,-0.493787,-0.40592554,0.14150074,-0.28608468,-0.54607755,1.3021916,-1.0767957
2022-11-10,75,-0.24906796,0.13413244,-0.3903067,0.14707568,0.3053742,0.17475751,1.8772082,-0.27575803,-0.5461036,1.2785307,-1.0746771
2022-11-11,75,-0.2528251,0.024365418,-0.30545896,0.10072005,0.24622732,0.16719265,1.4489568,-0.27831227,-0.5461035,1.2784257,-1.1055399
2022-11-14,75,-0.1912299,0.5619336,-0.67220414,0.33046725,0.785697,0.29776782,3.355486,-0.2601445,-0.5461015,1.2786607,-1.0574185
2022-11-15,75,-0.21405306,0.19213244,-0.3978271,0.12822832,0.29141623,0.16548617,1.635549,-0.27097496,-0.54610366,1.2785076,-1.0165203
2022-11-16,75,-0.24064893,0.32155097,-0.5329249,0.12617598,0.2877956,0.18474798,1.3870472,-0.27605945,-0.5461029,1.2784886,-1.04443
2022-11-17,75,-0.25554687,0.061011445,-0.33837175,0.10841788,0.09662248,0.19419569,1.8157357,-0.28030568,-0.54610276,1.2779088,-1.1342324
2022-11-18,75,-0.22550455,0.32820904,-0.5213134,0.22754857,0.59950995,0.24500278,2.1914775,-0.26026404,-0.5461045,1.2780209,-1.1110413
2022-11-21,75,-0.16924325,0.45307803,-0.5590803,0.33254483,0.8279692,0.29857373,3.8426783,-0.2494382,-0.5461038,1.278181,-1.1477829
2022-11-22,75,-0.22145227,-0.08832155,-0.17859735,0.058554064,0.014125541,0.14973536,1.1561602,-0.28151262,-0.54610115,1.2781088,-1.0725049
2022-11-23,75,-0.2375901,0.16020997,-0.39862117,0.0722704,0.105684385,0.1559557,1.3534508,-0.28691903,-0.54607755,1.277792,-1.0767957
2022-11-10,76,-0.39647877,-0.33028507,-0.17989586,-0.28595513,-0.38740492,-0.40046173,-0.11162208,-0.27778667,-0.5461036,1.3241509,-1.0746771
2022-11-11,76,-0.39770475,-0.3261432,-0.18464905,-0.28696293,-0.39784542,-0.40208602,-0.11133219,-0.27986848,-0.5461035,1.3241179,-1.1055399
2022-11-14,76,-0.39456478,-0.3212183,-0.18509157,-0.2802498,-0.33065605,-0.3911454,-0.11165258,-0.26556936,-0.5461015,1.3242279,-1.0574185
2022-11-15,76,-0.3970359,-0.332271,-0.17891833,-0.2865519,-0.376055,-0.4032397,-0.11165306,-0.27468786,-0.54610366,1.3240519,-1.0165203
2022-11-16,76,-0.3988281,-0.323444,-0.18810464,-0.28610206,-0.44440567,-0.39947307,-0.11144537,-0.27673054,-0.5461029,1.3240116,-1.04443
2022-11-17,76,-0.39630264,-0.33015972,-0.17989598,-0.28655404,-0.40071052,-0.39840233,-0.11157414,-0.28019834,-0.54610276,1.3237088,-1.1342324
2022-11-18,76,-0.3952466,-0.32684273,-0.18139508,-0.28333023,-0.35921678,-0.39591792,-0.11156151,-0.26622435,-0.5461045,1.3237525,-1.1110413
2022-11-21,76,-0.39360598,-0.321032,-0.18423781,-0.2802093,-0.29955572,-0.39210936,-0.11175546,-0.25700957,-0.5461038,1.3239651,-1.1477829
2022-11-22,76,-0.39711678,-0.32569164,-0.18440752,-0.28705332,-0.40664658,-0.40234944,-0.11126505,-0.2801217,-0.54610115,1.3237442,-1.0725049
2022-11-23,76,-0.39819142,-0.32388443,-0.18714248,-0.28816882,-0.4653805,-0.40174875,-0.11159624,-0.28510344,-0.54607755,1.3233843,-1.0767957
2022-11-10,78,-0.3887325,0.047671527,-0.47793448,-0.18406568,-0.20946217,-0.35276264,-0.111542895,-0.27857918,0.48781812,1.2580312,-1.0746771
2022-11-11,78,-0.39099485,0.016902633,-0.45552135,-0.19483963,-0.26405913,-0.35474312,-0.11188869,-0.28033695,0.48780137,1.2580048,-1.1055399
2022-11-14,78,-0.3784596,0.19923805,-0.589354,-0.1406052,-0.031163435,-0.33394846,-0.11161062,-0.26740912,0.48781955,1.258125,-1.0574185
2022-11-15,78,-0.37853074,0.0049010925,-0.43169513,-0.19242626,-0.16457635,-0.35668302,-0.111358374,-0.27526146,0.48780432,1.2578275,-1.0165203
2022-11-16,78,-0.38731444,0.12552005,-0.5395241,-0.18400183,-0.2532692,-0.35091114,-0.11153488,-0.2783749,0.48781365,1.2578583,-1.04443
2022-11-17,78,-0.3899119,-0.008939065,-0.43341327,-0.18860562,-0.3147577,-0.3490886,-0.11241853,-0.28156948,0.48754668,1.2577063,-1.1342324
2022-11-18,78,-0.38649383,0.113466024,-0.5289084,-0.16641778,-0.071051374,-0.34164774,-0.1109395,-0.267945,0.48754865,1.2576989,-1.1110413
2022-11-21,78,-0.3762239,0.108761296,-0.51346517,-0.14361534,0.0047716275,-0.33432126,-0.110855535,-0.26121524,0.487604,1.2580693,-1.1477829
2022-11-22,78,-0.38499746,-0.08790313,-0.36372912,-0.20068721,-0.3504285,-0.35716173,-0.11237635,-0.28183934,0.48764303,1.2577286,-1.0725049
2022-11-23,78,-0.38966063,0.05615955,-0.4859891,-0.19629681,-0.34605017,-0.35582864,-0.11155547,-0.28662062,0.48747256,1.2573081,-1.0767957
2022-11-10,79,-0.3125437,-0.1890291,-0.1997153,-0.14421308,-0.09999968,-0.17152491,-0.08715966,-0.2785231,-0.20146301,1.2333492,-1.0746771
2022-11-11,79,-0.35919443,-0.20644161,-0.23829874,-0.16098097,-0.23977777,-0.17320377,-0.13592333,-0.28165048,-0.2014685,1.2332785,-1.1055399
2022-11-14,79,-0.2921881,-0.0933495,-0.2543782,-0.0882507,0.16514027,-0.11948733,-0.063676685,-0.26394337,-0.20146114,1.2334439,-1.0574185
2022-11-15,79,-0.3386224,-0.17996868,-0.23654145,-0.15489778,-0.14743942,-0.17687774,-0.08817309,-0.27397507,-0.20146766,1.2333342,-1.0165203
2022-11-16,79,-0.29869825,-0.2272732,-0.15302937,-0.14459236,-0.03644095,-0.16219305,-0.04342864,-0.2779122,-0.20146403,1.2332525,-1.04443
2022-11-17,79,-0.32827246,-0.2610861,-0.15909548,-0.14787517,-0.12352574,-0.15690911,-0.068466574,-0.2838,-0.20155293,1.2328241,-1.1342324
2022-11-18,79,-0.3376428,-0.078343436,-0.31801715,-0.12766662,-0.08352268,-0.1376051,-0.1235134,-0.2651171,-0.2015534,1.2328961,-1.1110413
2022-11-21,79,-0.29092523,-0.09131636,-0.2546799,-0.09205532,0.11990735,-0.11891051,-0.10265301,-0.25625655,-0.2015345,1.2330724,-1.1477829
2022-11-22,79,-0.33276477,-0.29433826,-0.13714516,-0.16388051,-0.179125,-0.18015444,-0.1079275,-0.28443554,-0.20151977,1.2329751,-1.0725049
2022-11-23,79,-0.3186891,-0.29672614,-0.11935632,-0.15921366,-0.14144601,-0.1744488,-0.08605604,-0.28883746,-0.20156078,1.2326111,-1.0767957
2022-11-10,8,-0.39909673,-0.34391737,-0.17178842,-0.29608637,-0.50742674,-0.44167292,-0.11143981,-0.2851864,0.14317757,1.2538294,-1.0746771
2022-11-11,8,-0.39902642,-0.34378043,-0.17182612,-0.29619333,-0.5140437,-0.440524,-0.11155495,-0.28550202,0.14316645,1.2541336,-1.1055399
2022-11-14,8,-0.3987657,-0.3332727,-0.18005362,-0.29516,-0.4900161,-0.43851024,-0.111466125,-0.28127673,0.14317921,1.2539128,-1.0574185
2022-11-15,8,-0.3989568,-0.34268102,-0.17263886,-0.29631278,-0.49985605,-0.44353217,-0.11132699,-0.2831424,0.14316835,1.2535999,-1.0165203
2022-11-16,8,-0.39855224,-0.34472632,-0.17051792,-0.2961521,-0.5130271,-0.44164753,-0.11164741,-0.2860942,0.14317481,1.2536546,-1.04443
2022-11-17,8,-0.39935124,-0.3454712,-0.1709122,-0.2963218,-0.51563317,-0.44084918,-0.11185911,-0.28713804,0.14299689,1.2538029,-1.1342324
2022-11-18,8,-0.39865628,-0.33879822,-0.17554331,-0.29607666,-0.4997263,-0.43955618,-0.11126152,-0.28365365,0.14299762,1.2535499,-1.1110413
2022-11-21,8,-0.39858264,-0.33354884,-0.17970093,-0.2954363,-0.48853856,-0.43843505,-0.11139244,-0.2812659,0.14303477,1.2542204,-1.1477829
2022-11-22,8,-0.39892432,-0.3462131,-0.16979243,-0.2965009,-0.51552105,-0.4421379,-0.11187646,-0.28653535,0.14306164,1.2536788,-1.0725049
2022-11-23,8,-0.39894462,-0.3449589,-0.17088713,-0.29622224,-0.521698,-0.44148204,-0.11198594,-0.28865197,0.14295591,1.2532973,-1.0767957
2022-11-10,80,-0.3535422,-0.15201429,-0.27608544,-0.15054354,-0.28496397,-0.3047222,-0.11140525,-0.285796,0.48781812,1.2403198,-1.0746771
2022-11-11,80,-0.33165172,-0.19574669,-0.215859,-0.1662423,-0.31186277,-0.30729386,-0.11142959,-0.28581178,0.48780137,1.2403706,-1.1055399
2022-11-14,80,-0.3113654,-0.036138054,-0.32248598,-0.101744324,-0.17451935,-0.27960715,-0.11135122,-0.2856073,0.48781955,1.2404863,-1.0574185
2022-11-15,80,-0.35181594,-0.14261612,-0.28176847,-0.16499788,-0.3025824,-0.3085978,-0.111419335,-0.28579792,0.48780432,1.2402314,-1.0165203
2022-11-16,80,-0.3363785,-0.15672109,-0.25287277,-0.15181053,-0.28921735,-0.30051965,-0.11147754,-0.2857852,0.48781365,1.240173,-1.04443
2022-11-17,80,-0.33598322,-0.21227276,-0.20743036,-0.15363617,-0.30741024,-0.29815906,-0.11158031,-0.28589392,0.48754668,1.2399267,-1.1342324
2022-11-18,80,-0.32557788,-0.12834513,-0.26379794,-0.13965067,-0.25244707,-0.2893515,-0.11142966,-0.28579524,0.48754865,1.2399476,-1.1110413
2022-11-21,80,-0.29356995,-0.069472685,-0.27539894,-0.1070583,-0.18219869,-0.27997416,-0.111384496,-0.28568655,0.487604,1.2402468,-1.1477829
2022-11-22,80,-0.330049,-0.22788832,-0.18801469,-0.16787302,-0.33202296,-0.308511,-0.11155887,-0.28588068,0.48764303,1.239939,-1.0725049
2022-11-23,80,-0.32273528,-0.19844702,-0.20370235,-0.16313794,-0.31463286,-0.30704528,-0.11167881,-0.28590962,0.48747256,1.2396243,-1.0767957
2022-11-10,81,-0.3869884,-0.32257676,-0.17542945,-0.28217024,-0.41053522,-0.42241126,-0.08699918,-0.28059202,0.48781812,1.2467868,-1.0746771
2022-11-11,81,-0.37666398,-0.33052257,-0.15732002,-0.28209415,-0.15721634,-0.42192566,-0.042490315,-0.27967402,0.48780137,1.2467794,-1.1055399
2022-11-14,81,-0.36775604,-0.2879668,-0.18179059,-0.27476406,-0.21728808,-0.4146464,-0.06188685,-0.27187806,0.48781955,1.2469126,-1.0574185
2022-11-15,81,-0.38428554,-0.33644667,-0.16112211,-0.28179914,-0.41622224,-0.42311093,-0.044870723,-0.2777026,0.48780432,1.2467114,-1.0165203
2022-11-16,81,-0.38502198,-0.32638156,-0.1701205,-0.2824458,-0.32533145,-0.42221648,-0.09771177,-0.2792983,0.48781365,1.2466253,-1.04443
2022-11-17,81,-0.38192475,-0.322944,-0.16950731,-0.28256947,-0.2772842,-0.42000055,-0.074783996,-0.28156167,0.48754668,1.2463721,-1.1342324
2022-11-18,81,-0.38309264,-0.31887585,-0.17412895,-0.27789465,-0.29306874,-0.41643554,-0.016297784,-0.27241835,0.48754865,1.2463813,-1.1110413
2022-11-21,81,-0.36682597,-0.2939312,-0.17597668,-0.27359396,-0.2587549,-0.41279984,-0.02117918,-0.266013,0.487604,1.2466761,-1.1477829
2022-11-22,81,-0.37714332,-0.3356468,-0.15375853,-0.28212687,-0.10833365,-0.4216241,-0.040508267,-0.27880347,0.48764303,1.2464118,-1.0725049
2022-11-23,81,-0.38063085,-0.32201618,-0.16881698,-0.28381047,-0.30924958,-0.4232329,-0.08594079,-0.2850716,0.48747256,1.2460238,-1.0767957
2022-11-10,82,-0.11479238,0.49205244,-0.5291141,0.24180573,1.5777079,-0.02906977,0.37345552,-0.27699333,-0.20146301,1.2343425,-1.0746771
2022-11-11,82,-0.11500722,0.31273615,-0.38381,0.1847943,1.3034532,-0.036596473,0.34861994,-0.27682367,-0.2014685,1.2342881,-1.1055399
2022-11-14,82,0.2937017,0.97249955,-0.4575336,0.44134885,2.8657467,0.04897262,0.48583862,-0.26254484,-0.20146114,1.2344984,-1.0574185
2022-11-15,82,-0.03457774,0.5014032,-0.44607362,0.19977778,1.4803184,-0.039727923,0.29029047,-0.27000555,-0.20146766,1.234195,-1.0165203
2022-11-16,82,0.08517073,0.5379139,-0.34040064,0.22823662,1.4185177,-0.0210624,0.35527277,-0.28114253,-0.20146403,1.2341933,-1.04443
2022-11-17,82,-0.117486,0.2881656,-0.3667581,0.21033801,1.237468,-0.012625188,0.40545833,-0.28284943,-0.20155293,1.2339048,-1.1342324
2022-11-18,82,-0.007615421,0.66877335,-0.5515569,0.31084633,2.2244954,0.014381513,0.49070853,-0.25808913,-0.2015534,1.233913,-1.1110413
2022-11-21,82,0.46087635,0.8428784,-0.163504,0.42092934,3.2382147,0.045542534,0.6469517,-0.24953622,-0.2015345,1.2342438,-1.1477829
2022-11-22,82,0.003879927,0.077916294,-0.058928285,0.15082774,0.9159579,-0.044928525,0.3311237,-0.28382587,-0.20151977,1.2339367,-1.0725049
2022-11-23,82,0.007825371,0.34401545,-0.27051947,0.17603321,1.144034,-0.03840105,0.38379076,-0.2894447,-0.20156078,1.2335887,-1.0767957
2022-11-10,83,-0.38613057,-0.2480861,-0.234925,-0.16969347,-0.30926216,-0.3581524,-0.11115071,-0.2857771,0.48781812,1.2363403,-1.0746771
2022-11-11,83,-0.38870236,-0.2738058,-0.21695998,-0.18238333,-0.34052545,-0.35984382,-0.11111438,-0.28583375,0.48780137,1.2362329,-1.1055399
2022-11-14,83,-0.37440532,-0.17966364,-0.2772145,-0.115514964,-0.19155815,-0.34107357,-0.11096102,-0.28562573,0.48781955,1.2364527,-1.0574185
2022-11-15,83,-0.3828422,-0.26566422,-0.2169461,-0.17994478,-0.32605138,-0.3603251,-0.11096464,-0.28580654,0.48780432,1.236227,-1.0165203
2022-11-16,83,-0.38078237,-0.25045145,-0.2269634,-0.17457224,-0.320736,-0.3557337,-0.111317605,-0.28581595,0.48781365,1.2361844,-1.04443
2022-11-17,83,-0.38804162,-0.28003734,-0.21124664,-0.17736618,-0.3407665,-0.35414863,-0.111546874,-0.28589147,0.48754668,1.235862,-1.1342324
2022-11-18,83,-0.38220942,-0.21933436,-0.25392988,-0.15039653,-0.2679652,-0.34831348,-0.11085968,-0.28580934,0.48754865,1.2358583,-1.1110413
2022-11-21,83,-0.37454343,-0.19612032,-0.26409087,-0.118594274,-0.19641295,-0.34120885,-0.11083126,-0.2856874,0.487604,1.2361052,-1.1477829
2022-11-22,83,-0.38999024,-0.31443495,-0.18549235,-0.19408593,-0.37336186,-0.36053544,-0.11150581,-0.28591093,0.48764303,1.2358762,-1.0725049
2022-11-23,83,-0.38507468,-0.2751633,-0.21186912,-0.1878064,-0.35361552,-0.35980013,-0.11178735,-0.28593343,0.48747256,1.2355429,-1.0767957
2022-11-10,84,-0.39429122,-0.345164,-0.16534673,-0.2925468,-0.38233948,-0.43251264,-0.092603505,-0.27977812,0.48781812,1.243023,-1.0746771
2022-11-11,84,-0.39494693,-0.34603554,-0.16538614,-0.2931314,-0.39969322,-0.43179232,-0.108517274,-0.2806373,0.48780137,1.2429028,-1.1055399
