date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,total_net_value,yield,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-11-10,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,70,0.578305315,0.148673664,0.429631651,145782943.0,73697335,110264875,198354931.0,391129819.0,0.0,4.754634,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,70,0.393887568,0.205035765,0.188851804,129286555.0,93604507,102131467,268735147.0,326751271.0,0.0,4.754217,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,70,0.499238168,0.789095924,-0.289857755,276999739.0,250270999,142273771,600597871.0,904813567.0,0.0,4.7538,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,70,0.319279991,0.78729267,-0.468012679,162968047.0,104164819,121415515,315502243.0,392605639.0,0.0,4.752549,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,70,0.172453913,1.209976731,-1.037522819,178021411.0,102754591,136698451,404576179.0,406970287.0,0.0,4.751715,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,70,0.334930505,0.500021233,-0.165090728,168280999.0,184187059,116233747,565538947.0,353840767.0,0.0,4.751298,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,70,0.249245253,0.392840206,-0.143594953,140929135.0,168280999,102295447,406478347.0,296414971.0,0.0,4.751715,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,70,1.644345281,1.460403383,0.183941898,662254351.0,2403295603,244990843,2561437915.0,2183693587.0,0.0,4.755885,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,70,0.425012196,0.243725936,0.18128626,189762379.0,303203743,124203175,571311043.0,598138171.0,0.0,4.755885,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,70,0.540988654,0.187884069,0.353104585,204520579.0,402674011,118070323,1448636839.0,733684039.0,0.0,4.756302,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,70,0.402210991,0.147802007,0.254408984,191992507.0,239448319,140010847,1193713531.0,408019759.0,0.0,4.757553,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,70,0.368517437,0.152300342,0.216217096,202880779.0,173200399,151194283,1623373927.0,364597855.0,0.0,4.759221,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,70,1.178053562,0.250412786,0.927640776,443734603.0,418842439,207209851,3348574711.0,985754095.0,0.0,4.760472,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,70,0.528670174,0.148289205,0.380380969,219803515.0,186876331,141617851,1668632407.0,452327155.0,0.0,4.760889,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,70,0.544190509,0.209436728,0.334753781,206127583.0,142437751,128663431,1423744675.0,436519483.0,0.0,4.761723,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,70,0.569920862,0.260067594,0.309853269,193829083.0,139158151,121940251,1344837499.0,358366615.0,0.0,4.761723,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,70,0.380292418,0.186423836,0.193868582,194157043.0,143290447,119054203,1372320547.0,310648435.0,0.0,4.761306,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,70,0.792823456,0.457089355,0.335734102,339180955.0,331506691,149554483,2406640795.0,722402215.0,0.0,4.761723,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,70,0.330251681,0.298750554,0.031501127,206717911.0,219409963,129647311,1546139347.0,311205967.0,0.0,4.760889,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,70,0.387861417,0.39230584,-0.004444423,197600623.0,177595063,132074215,1185055387.0,302547823.0,0.0,4.761306,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,70,0.290436531,0.555879818,-0.265443287,204946927.0,171035863,141191503,1380388363.0,286904131.0,0.0,4.761723,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,70,0.310995773,0.249406231,0.061589541,173429971.0,128171491,125187055,953187667.0,253189843.0,0.0,4.762557,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,70,0.742922853,0.441228914,0.30169394,247319359.0,73336579,148898563,83995279.0,604500595.0,0.0,4.763808,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,70,0.355921965,0.129824607,0.226097357,146602843.0,34604503,127318795,1710115.0,308221531.0,0.0,4.763391,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,70,0.235916351,0.663001651,-0.4270853,185564491.0,46017511,164214295,219672331.0,331867447.0,0.0,4.762974,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,70,0.176633551,0.263960044,-0.087326492,179366047.0,54872431,150964711,300908023.0,298612303.0,0.0,4.762974,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,70,0.139315352,0.22088155,-0.081566198,158868547.0,63104227,152604511,267784063.0,207734587.0,0.0,4.761723,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,70,0.224944473,0.678386546,-0.453442073,336688459.0,108657871,212391619,685605103.0,61070875.0,0.0,4.761723,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,70,0.120297136,0.534851418,-0.414554282,163525579.0,55987495,136960819,290938039.0,23224291.0,0.0,4.759638,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,70,0.192747753,0.961642312,-0.768894559,151423855.0,69138691,117545587,265193179.0,23421067.0,0.0,4.758387,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,71,0.183747666,0.476589461,-0.292841796,297300463.0,20731795,43361035,234295.0,37519.0,365.0,4.508604,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,71,0.152429908,0.837624463,-0.685194554,272244319.0,21026959,40573375,103111.0,0.0,365.0,4.508187,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,71,0.213910422,1.521500616,-1.307590194,557405539.0,45295999,51986383,595051.0,0.0,365.0,4.506936,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,71,0.08111467,1.326324084,-1.245209414,328948603.0,26405503,49493887,201499.0,0.0,365.0,4.505685,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,71,0.069493836,1.39998403,-1.330490194,354070339.0,28766815,53986939,267091.0,0.0,365.0,4.504434,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,71,0.06297491,1.556145921,-1.493171011,311107579.0,26372707,44672875,299887.0,0.0,365.0,4.504017,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,71,0.0258655,0.685220478,-0.659354979,274933591.0,20338243,40376599,267091.0,0.0,365.0,4.503183,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,71,0.183176084,1.943777502,-1.760601418,1022288839.0,88717903,69401059,1218175.0,0.0,365.0,4.507353,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,71,0.088286642,0.86362342,-0.775336778,306975283.0,27323791,50477767,234295.0,0.0,365.0,4.50777,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,71,0.178942108,1.031447004,-0.852504896,303269335.0,25880767,48510007,234295.0,0.0,365.0,4.508187,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,71,0.10217262,0.518913613,-0.416740993,319929703.0,21912451,53068651,168703.0,0.0,365.0,4.509021,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,71,0.10541275,0.324700765,-0.219288015,292741819.0,19518343,56807395,201499.0,0.0,365.0,4.510689,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,71,0.30691976,0.523744251,-0.216824492,568162627.0,43131463,71467207,332683.0,0.0,365.0,4.512357,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,71,0.199136507,0.16795999,0.031176517,319995295.0,21715675,56774599,168703.0,0.0,365.0,4.512774,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,71,0.178245303,0.268420971,-0.090175669,310746823.0,19879099,49297111,135907.0,0.0,365.0,4.514025,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,71,0.096994448,0.151173474,-0.054179026,290183731.0,17353807,48116455,135907.0,0.0,365.0,4.514442,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,71,0.089339271,0.139762593,-0.050423322,256895791.0,14795719,47296555,103111.0,0.0,365.0,4.514442,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,71,0.153279416,0.280356706,-0.12707729,451441663.0,26372707,50838523,135907.0,0.0,365.0,4.514859,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,71,0.070977798,0.08230728,-0.011329482,260601739.0,15648415,47066983,37519.0,0.0,365.0,4.513608,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,71,0.100428262,0.181053763,-0.080625501,308713471.0,17583379,51494443,103111.0,0.0,365.0,4.513608,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,71,0.018977513,0.216360654,-0.197383141,303761275.0,15582823,52773487,168703.0,0.0,365.0,4.514442,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,71,0.019084829,0.074163247,-0.055078418,246729031.0,11647303,44738467,103111.0,0.0,365.0,4.515276,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,71,0.157545934,0.492797283,-0.335251349,462690691.0,28340467,50248195,103111.0,0.0,365.0,4.516944,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,71,0.150227204,0.105543399,0.044683804,288904687.0,17747359,49461091,103111.0,0.0,365.0,4.516944,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,71,0.13196394,0.155142124,-0.023178184,321733483.0,21715675,58939135,135907.0,0.0,365.0,4.516527,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,71,0.054066753,0.118030736,-0.063963983,296513359.0,19124791,52707895,103111.0,0.0,365.0,4.516527,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,71,0.076723641,0.12238158,-0.045657939,304843543.0,16337131,55036411,37519.0,37519.0,365.0,4.515276,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,71,0.078270437,0.393932305,-0.315661868,503784079.0,30013063,64908007,70315.0,0.0,365.0,4.515276,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,71,0.019786226,0.097691651,-0.077905425,261257659.0,13910227,50149807,70315.0,0.0,365.0,4.514025,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,71,0.019351993,0.233693853,-0.21434186,285592291.0,18239299,45328795,70315.0,0.0,365.0,4.513191,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,72,13.51977128,0.105593631,13.41417765,2708101627.0,595580083,1089750211,1793257207.0,643396651.0,365.0,4.536126,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,72,11.48681608,0.034555981,11.4522601,2457966535.0,602696815,999003679,1763314459.0,522281023.0,365.0,4.535709,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,72,17.73287692,0.230385159,17.50249176,4267617019.0,1239595135,1261568455,2152602979.0,1082535091.0,365.0,4.534875,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,72,7.037033319,0.181526731,6.855506588,3100013827.0,668977531,1229166007,2169558511.0,563079247.0,365.0,4.533624,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,72,2.516686339,0.221017098,2.295669242,3448405735.0,628769635,1313878075,2721252823.0,570491143.0,365.0,4.532373,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,72,1.940042258,0.163842375,1.776199883,2934787579.0,605878027,1113855271,2341048795.0,457377739.0,365.0,4.531956,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,72,1.390875912,0.086324568,1.304551344,2556682495.0,569868019,1002086503,1945004299.0,395655667.0,365.0,4.531122,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,72,17.75780312,0.697217556,17.06058556,8567271007.0,2862997135,1897089343,5001853867.0,2161982635.0,365.0,4.535292,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,72,6.735131172,0.145672803,6.589458369,3218112223.0,762806887,1165443379,2756016583.0,720828007.0,365.0,4.536126,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,72,5.038301853,0.173897363,4.86440449,3002281747.0,680620111,1162065391,1279671847.0,890514511.0,365.0,4.536543,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,72,4.152715579,0.091263621,4.061451957,3199057747.0,632344399,1333883635,668157631.0,420744607.0,365.0,4.537377,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,72,4.486514378,0.240905942,4.245608436,3070825387.0,607845787,1502914219,275392735.0,356300467.0,365.0,4.539045,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,72,17.2583528,0.596958842,16.66139395,5707328623.0,1383733555,1868294455,872083159.0,877199335.0,365.0,4.540713,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
2022-10-18,72,9.975011907,0.374303091,9.600708816,3314598055.0,665238787,1408100983,510179299.0,422318815.0,365.0,4.541547,0.02005,1,0,0,0,0,7774,2022,10,18,2022,10,19,2022,10,17
2022-10-19,72,8.854684043,0.745291296,8.109392747,3150355687.0,675635119,1262749111,447998083.0,423532267.0,365.0,4.542381,0.02,1,0,0,0,0,7775,2022,10,19,2022,10,20,2022,10,18
2022-10-20,72,13.06493587,0.510230189,12.55470568,2859848719.0,611715715,1177643491,408774067.0,509293807.0,365.0,4.542798,0.0201,1,0,0,0,0,7776,2022,10,20,2022,10,21,2022,10,19
2022-10-21,72,8.444237397,0.377440743,8.066796654,2773857607.0,559110931,1159802467,528709039.0,478235995.0,365.0,4.542798,0.0203,1,1,0,0,0,7777,2022,10,21,2022,10,24,2022,10,20
2022-10-24,72,16.61514965,0.838144009,15.77700564,4192382995.0,1073844151,1379109319,898254367.0,694755187.0,365.0,4.543632,0.020375,1,0,0,0,0,7778,2022,10,24,2022,10,25,2022,10,21
2022-10-25,72,10.89626999,0.331966459,10.56430353,3091224499.0,593481139,1269439495,136534471.0,480466123.0,365.0,4.542381,0.0205,1,0,0,0,0,7779,2022,10,25,2022,10,26,2022,10,24
2022-10-26,72,7.67303757,0.805731065,6.867306505,3102079975.0,620701819,1298365567,117709567.0,454491691.0,365.0,4.542381,0.0203,1,0,0,0,0,7780,2022,10,26,2022,10,27,2022,10,25
2022-10-27,72,7.283823365,0.901034406,6.38278896,3259205611.0,632147623,1350609595,155687335.0,398148163.0,365.0,4.543215,0.0202,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,72,6.02300642,0.499740611,5.523265809,2782942099.0,522248227,1194730207,114987499.0,357153163.0,365.0,4.544049,0.0201,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,72,18.47981873,0.618969258,17.86084947,4424283511.0,1103327755,1368680191,134533915.0,653530615.0,365.0,4.546134,0.0202,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,72,9.429582897,0.444638635,8.984944262,3054328999.0,685473919,1302629047,116332135.0,469971403.0,365.0,4.545717,0.0204,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,72,10.83657983,0.870083199,9.966496635,3960941623.0,768710167,1621898107,139584499.0,526019767.0,365.0,4.5453,0.02045,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,72,7.604253435,0.732981313,6.871272122,3710839327.0,698493931,1468248847,96588943.0,404805751.0,365.0,4.545717,0.02055,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,72,5.141147982,0.665345126,4.475802856,3326142247.0,582133723,1538202715,61562815.0,298546711.0,365.0,4.544466,0.02085,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,72,6.1209541,1.002376307,5.118577793,5993145763.0,1322503423,1919325031,112331023.0,103541695.0,365.0,4.544883,0.02105,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,72,3.237691678,0.588095885,2.649595793,3289312339.0,601778527,1413610711,48050863.0,31357699.0,365.0,4.543632,0.02155,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,72,1.843097698,0.777680005,1.065417693,2896875403.0,609583975,1187482291,34899667.0,31652863.0,365.0,4.542381,0.0216,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-09-22,73,0.091889912,0.067548273,0.024341639,109182607.0,8236519,94096447,76452199.0,0.0,0.0,4.489839,0.01975,1,0,0,0,0,7761,2022,9,22,2022,9,23,2022,9,21
2022-09-23,73,0.079258257,0.043143167,0.036115091,98523907.0,6760699,80715679,58053643.0,0.0,0.0,4.489839,0.019825,1,1,0,0,0,7762,2022,9,23,2022,9,26,2022,9,22
2022-09-26,73,0.084456693,0.218226997,-0.133770305,192812407.0,15877987,110100895,166641199.0,37519.0,0.0,4.489422,0.0199,1,0,0,0,0,7763,2022,9,26,2022,9,27,2022,9,23
2022-09-27,73,0.01805092,0.251323279,-0.233272359,119906899.0,9745135,103049755,69860203.0,0.0,0.0,4.488588,0.0201,1,0,0,0,0,7764,2022,9,27,2022,9,28,2022,9,26
2022-09-28,73,0.044281821,0.17171327,-0.127431449,134238751.0,10827403,111773491,97113679.0,0.0,0.0,4.487754,0.02005,1,0,0,0,0,7765,2022,9,28,2022,9,29,2022,9,27
2022-09-29,73,0.028270349,0.281990902,-0.253720554,116135359.0,10532239,96523351,94358815.0,0.0,0.0,4.487754,0.0201,1,0,0,0,0,7766,2022,9,29,2022,9,30,2022,9,28
2022-09-30,73,0.034696455,0.059578863,-0.024882408,98195947.0,7711783,83995279,80453311.0,0.0,0.0,4.488171,0.0199,1,1,1,1,0,7767,2022,9,30,2022,10,10,2022,9,29
2022-10-10,73,0.129613223,0.383090532,-0.253477308,484106479.0,43295443,182744035,4376696515.0,0.0,0.0,4.49109,0.01975,1,0,0,0,0,7768,2022,10,10,2022,10,11,2022,9,30
2022-10-11,73,0.072443117,0.06080503,0.011638088,153588391.0,12008059,98031967,1148979787.0,0.0,0.0,4.491507,0.0199,1,0,0,0,0,7769,2022,10,11,2022,10,12,2022,10,10
2022-10-12,73,0.080024307,0.075541762,0.004482545,142732915.0,10761811,102065875,1014253819.0,0.0,0.0,4.491507,0.01995,1,0,0,0,0,7770,2022,10,12,2022,10,13,2022,10,11
2022-10-13,73,0.05645709,4.105189346,-4.048732256,139945255.0,9253195,111543919,391326595.0,0.0,0.0,4.491924,0.019975,1,0,0,0,0,7771,2022,10,13,2022,10,14,2022,10,12
2022-10-14,73,0.011076146,0.033003196,-0.02192705,128040307.0,8466091,122104231,92719015.0,0.0,0.0,4.492341,0.02,1,1,0,0,0,7772,2022,10,14,2022,10,17,2022,10,13
2022-10-17,73,0.077775143,0.183323727,-0.105548584,274244875.0,20764591,170740699,443275459.0,37519.0,0.0,4.493175,0.02,1,0,0,0,0,7773,2022,10,17,2022,10,18,2022,10,14
