date,id,apply_amt,redeem_amt,net_in_amt,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,during_days,is_trade,is_week_end,is_month_end,is_quarter_end,is_year_end,trade_day_rank,year,month,day,next_trade_year,next_trade_month,next_trade_day,last_trade_year,last_trade_month,last_trade_day
2022-11-17,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,72,7.283823365,0.901034406,6.38278896,3259205611.0,632147623,1350609595,155687335.0,398148163.0,365.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,72,6.02300642,0.499740611,5.523265809,2782942099.0,522248227,1194730207,114987499.0,357153163.0,365.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,72,18.47981873,0.618969258,17.86084947,4424283511.0,1103327755,1368680191,134533915.0,653530615.0,365.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,72,9.429582897,0.444638635,8.984944262,3054328999.0,685473919,1302629047,116332135.0,469971403.0,365.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,72,10.83657983,0.870083199,9.966496635,3960941623.0,768710167,1621898107,139584499.0,526019767.0,365.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,72,7.604253435,0.732981313,6.871272122,3710839327.0,698493931,1468248847,96588943.0,404805751.0,365.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,72,5.141147982,0.665345126,4.475802856,3326142247.0,582133723,1538202715,61562815.0,298546711.0,365.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,72,6.1209541,1.002376307,5.118577793,5993145763.0,1322503423,1919325031,112331023.0,103541695.0,365.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,72,3.237691678,0.588095885,2.649595793,3289312339.0,601778527,1413610711,48050863.0,31357699.0,365.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,72,1.843097698,0.777680005,1.065417693,2896875403.0,609583975,1187482291,34899667.0,31652863.0,365.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,73,0.016773134,0.027373255,-0.010600121,181989727.0,9351583,106886887,1189876399.0,0.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,73,0.030791743,0.06456279,-0.033771047,162508903.0,7974151,94686775,1008645703.0,0.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,73,0.032699091,0.072637203,-0.039938112,319077007.0,18304891,115643419,2598694171.0,0.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,73,0.021225063,0.065340622,-0.044115558,180481111.0,10105891,101934691,1208865283.0,0.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,73,0.053986274,0.064129908,-0.010143633,217573387.0,12631183,128171491,1472938675.0,0.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,73,0.016086228,0.076272954,-0.060186726,177234307.0,10991383,112790167,899992555.0,0.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,73,0.014152754,0.035849612,-0.021696857,152932471.0,9712339,114429967,847125403.0,0.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,73,0.042273032,0.16018613,-0.117913098,308516695.0,22010839,147849091,2325536287.0,0.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,73,0.033301054,0.027981985,0.005319069,148472215.0,10335463,104755147,816297163.0,0.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,73,0.027403751,0.046858307,-0.019454556,121710679.0,10663423,87734023,405724039.0,0.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,75,1.571926522,4.518113363,-2.946186841,2128399531.0,366827983,1564111555,11509990495.0,261126475.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,75,1.537388322,3.75810923,-2.220720908,1880428975.0,345215419,1404263851,10717934299.0,233085895.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,75,2.866599542,8.457026718,-5.590427176,3126644179.0,757329955,1656071539,19318783687.0,567145951.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,75,3.063341331,4.544248342,-1.480907011,2048508475.0,374863003,1480481755,10063916467.0,281623975.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,75,3.022370332,4.82928762,-1.806917288,2496731407.0,481581187,1791814183,9769441183.0,304089235.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,75,2.140456709,3.294660331,-1.154203622,2314221667.0,353414419,1606877539,10399878691.0,276245431.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,75,1.535171953,3.716425953,-2.181254001,2034438991.0,319404967,1633179931,4250136751.0,194255431.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,75,3.222036293,8.576326314,-5.354290022,3814212319.0,763561195,2054936491,10407585751.0,59496667.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,75,2.642468749,4.01923364,-1.376764892,2052411199.0,337606747,1472905879,3357036079.0,23945803.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,75,1.769562458,6.568785146,-4.799222689,1885217191.0,374600635,1267898083,3903056683.0,23978599.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,76,0.016029103,0.072376358,-0.056347255,69368263.0,93801283,116266543,70315.0,222984727.0,0.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,76,0.032363237,0.065414789,-0.033051552,51855199.0,102688999,100983607,103111.0,187073107.0,0.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,76,0.013574476,0.181482716,-0.16790824,93407731.0,171232639,114167599,201499.0,447440551.0,0.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,76,0.117147842,0.087588918,0.029558924,58545583.0,104689555,106263763,70315.0,241875223.0,0.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,76,0.005331573,0.116898884,-0.111567311,68876323.0,70614511,134009179,135907.0,269391067.0,0.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,76,0.074649322,0.144093212,-0.06944389,64940803.0,87504451,124891891,70315.0,238726807.0,0.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,76,0.009391957,0.058276684,-0.048884727,56577823.0,50084215,126990835,0.0,165362155.0,0.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,76,0.074293416,0.25723402,-0.182940604,103771267.0,82978603,160803511,201499.0,44443303.0,0.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,76,0.021306152,0.155823898,-0.134517746,55036411.0,55167595,109936915,0.0,17648971.0,0.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,76,0.005385192,0.347726246,-0.342341055,48903559.0,23814619,95900227,0.0,18698443.0,0.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,78,0.15526258,3.106677747,-2.951415167,570031999.0,125121463,233446651,595051.0,195206515.0,90.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,78,0.209498718,2.457109995,-2.247611278,463969735.0,122563375,202979167,332683.0,171134251.0,90.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,78,0.44130941,3.277206904,-2.835897494,721615111.0,269587843,229412743,1218175.0,383783515.0,90.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,78,0.348155417,1.393114373,-1.044958955,512802979.0,137583943,216064771,431071.0,193304347.0,90.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,78,0.256624564,3.133160587,-2.876536023,673568971.0,166018075,276671779,463867.0,212227639.0,90.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,78,0.214764988,2.251574467,-2.036809479,604041451.0,137223187,250664551,398275.0,182317687.0,90.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,78,0.191070934,2.679283245,-2.488212311,540548395.0,116430523,255419971,398275.0,133812403.0,90.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,78,0.163031003,5.583856163,-5.42082516,981457819.0,263127031,325013083,759031.0,52773487.0,90.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,78,0.292560353,1.718576118,-1.426015765,503324935.0,130270435,226297123,267091.0,21518899.0,90.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,78,0.08853625,5.749490343,-5.660954093,495388303.0,127351591,187663435,332683.0,20535019.0,90.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,79,1.080375001,1.05754348,0.022831521,771629011.0,395852443,689770195,1502947015.0,201109795.0,30.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,79,0.589145352,1.51110637,-0.921961019,650087035.0,283001407,612470023,726140959.0,185039755.0,30.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,79,1.341234003,1.951503503,-0.6102695,999889171.0,271260439,697149295,113085331.0,457115371.0,30.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,79,1.135011311,0.813734505,0.321276806,675700711.0,164148703,643527835,107870767.0,227018635.0,30.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,79,1.480316875,0.861894072,0.618422803,916652923.0,249615079,829349971,130106455.0,236890231.0,30.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,79,1.685370373,0.865249919,0.820120453,849683491.0,255944707,731880259,86586163.0,206619523.0,30.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,79,0.509146359,1.277218428,-0.768072068,717941959.0,136731247,770153191,49920235.0,132303787.0,30.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,79,1.276908134,2.151597324,-0.87468919,1305383911.0,383947495,924294391,94686775.0,44344915.0,30.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,79,0.898767798,0.988308232,-0.089540435,728371087.0,174053095,662910271,37916899.0,20764591.0,30.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,79,0.922815875,1.710306832,-0.787490957,637329391.0,170347147,547796311,25946359.0,19485547.0,30.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,8,0.000134799,0.010288704,-0.010153904,6006391.0,8564479,21814063,37519.0,52183159.0,60.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,8,9.21e-05,3.55e-05,5.66e-05,5416063.0,3317119,17944135,37519.0,44049751.0,60.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,8,0.00561852,0.039759628,-0.034141108,12926347.0,13746247,23355475,37519.0,120333247.0,60.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,8,0.001420872,0.028182142,-0.026761269,8072539.0,9154807,20371039,0.0,26438299.0,60.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,8,0.025323505,0.00836849,0.016955015,8695663.0,4530571,26733463,0.0,3054751.0,60.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,8,0.001749897,0.004529628,-0.002779731,5842411.0,857419,20239855,0.0,3382711.0,60.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,8,6.32e-05,0.010235276,-0.010172104,4956919.0,627847,20928571,0.0,1480543.0,60.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,8,0.003863489,0.16656927,-0.162705781,19419955.0,11024179,33423847,37519.0,9351583.0,60.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,8,0.00349417,0.047203952,-0.043709782,7055863.0,759031,8826847,0.0,3185935.0,60.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,8,0.003644861,0.035943953,-0.032299092,7941355.0,1250971,9843523,37519.0,2038075.0,60.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,80,0.953932329,0.614211211,0.339721118,665533951.0,88717903,343313251,627847.0,1841299.0,90.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
2022-10-28,80,1.068656029,0.178941961,0.889714068,556290475.0,73336579,303531703,398275.0,1677319.0,90.0,1,1,0,0,0,7782,2022,10,28,2022,10,31,2022,10,27
2022-10-31,80,1.840423094,1.775260837,0.065162257,903501727.0,166083667,342165391,1283767.0,4005835.0,90.0,1,0,1,0,0,7783,2022,10,31,2022,11,1,2022,10,28
2022-11-01,80,1.577960892,0.412056433,1.165904459,631262131.0,100491667,329014195,529459.0,1677319.0,90.0,1,0,0,0,0,7784,2022,11,1,2022,11,2,2022,10,31
2022-11-02,80,1.781143594,0.94841502,0.832728573,845321623.0,120857983,419170399,726235.0,1906891.0,90.0,1,0,0,0,0,7785,2022,11,2,2022,11,3,2022,11,1
2022-11-03,80,1.145449926,0.481347726,0.6641022,804457807.0,111084775,378470563,627847.0,1677319.0,90.0,1,0,0,0,0,7786,2022,11,3,2022,11,4,2022,11,2
2022-11-04,80,0.996533058,0.837354316,0.159178742,682915831.0,95244307,393359947,562255.0,1939687.0,90.0,1,1,0,0,0,7787,2022,11,4,2022,11,7,2022,11,3
2022-11-07,80,1.182192536,3.875987049,-2.693794513,1229723539.0,200650651,472332715,660643.0,3579487.0,90.0,1,0,0,0,0,7788,2022,11,7,2022,11,8,2022,11,4
2022-11-08,80,0.576998036,2.345465102,-1.768467066,677537287.0,92915791,344690683,103111.0,1414951.0,90.0,1,0,0,0,0,7789,2022,11,8,2022,11,9,2022,11,7
2022-11-09,80,0.626065206,1.862696565,-1.236631359,628507267.0,105017515,287002519,234295.0,1874095.0,90.0,1,0,0,0,0,7790,2022,11,9,2022,11,10,2022,11,8
2022-11-10,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7791,2022,11,10,2022,11,11,2022,11,9
2022-11-11,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7792,2022,11,11,2022,11,14,2022,11,10
2022-11-14,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7793,2022,11,14,2022,11,15,2022,11,11
2022-11-15,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7794,2022,11,15,2022,11,16,2022,11,14
2022-11-16,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7795,2022,11,16,2022,11,17,2022,11,15
2022-11-17,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7796,2022,11,17,2022,11,18,2022,11,16
2022-11-18,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0,0,0,7797,2022,11,18,2022,11,21,2022,11,17
2022-11-21,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7798,2022,11,21,2022,11,22,2022,11,18
2022-11-22,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7799,2022,11,22,2022,11,23,2022,11,21
2022-11-23,80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,7800,2022,11,23,2022,11,24,2022,11,22
2022-10-27,81,0.031572063,0.053608336,-0.022036272,36605059.0,7678987,41655643,168703.0,92358259.0,90.0,1,0,0,0,0,7781,2022,10,27,2022,10,28,2022,10,26
